"","county","trade_name","account","license_type","expiration_date","lat","lon","address_full","publish_date","state","expired_y_n"
"136",NA,"NEW STAR MINIMARKET LLC","NJ_20_8397",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"137",NA,"THE BEST SUPERMARKET 2 LLC","NJ_20_8398",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"138",NA,"MI TIENDA FRESH MARKET 943 LLC","NJ_20_8399",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"139",NA,"ADAM FUEL OIL COMPQNY","NJ_20_8400",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"140",NA,"SS AND SONS INC","NJ_20_8401",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"141",NA,"TOBACCO & CARDSMART","NJ_20_8402",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"142",NA,"BP OF FAIRFIELD INC","NJ_20_8404",NA,NA,37.09024,-95.712891,"NA, NA, NA, NA",NA,"NJ","EXPIRED"
"143",NA,"214 MALLORY AVE PARTNERS","NJ_21_7624",NA,2022-03-31,41.1562285,-74.0623015,"1 MARK DR, SPRING VALLEY, NY, 10977",2021-04-01,"NJ","EXPIRED"
"144",NA,"ALC OPERATING LLC","NJ_22_548",NA,2023-03-31,43.0369916,-87.9108264,"111 W. MICHIGAN STREET, MILWAUKEE, WI, 53203",2022-04-01,"NJ","EXPIRED"
"145",NA,"COURT LIQUORS","NJ_22_1165",NA,2023-03-31,39.4650808,-119.7770262,"6884 SIERRA CENTER PARKWAY, RENO, NV, 89511",2022-04-01,"NJ","EXPIRED"
"146",NA,"HENRY & LARRY, INC.","NJ_22_1923",NA,2023-03-31,40.0343517,-75.5728364,"596 LANCASTER AVENUE, MALVERN, PA, 19355",2022-04-01,"NJ","EXPIRED"
"147",NA,"THE ARCHITECTS GOLF CLUB","NJ_22_2254",NA,2023-03-31,41.1148179,-74.1495889,"PO BOX 299, SUFFERN, NY, 10901",2022-04-01,"NJ","EXPIRED"
"148",NA,"BORGATA HOTEL CASINO & SPA","NJ_22_2300",NA,2023-03-31,36.0929942,-115.1757617,"3950 LAS VEGAS BLVD S., LAS VEGAS, NV, 89119",2022-04-01,"NJ","EXPIRED"
"149",NA,"BZBL, INC.","NJ_22_2578",NA,2023-03-31,39.4650808,-119.7770262,"6884 SIERRA CENTER PARKWAY, RENO, NV, 89511",2022-04-01,"NJ","EXPIRED"
"150",NA,"RITE AID 2527","NJ_22_2689",NA,2024-03-31,40.256617,-76.9136171,"30 HUNTER LANE, CAMP HILL, PA, 17011",2022-04-01,"NJ","ACTIVE"
"151",NA,"RITE AID #10452","NJ_22_2689",NA,2024-03-31,40.256617,-76.9136171,"30 HUNTER LANE, CAMP HILL, PA, 17011",2022-04-01,"NJ","ACTIVE"
"152",NA,"RITE AID #7822","NJ_22_2722",NA,2023-03-31,40.1575912,-76.8190261,"200 NEWBERRY COMMONS, ETTERS, PA, 17319",2022-04-01,"NJ","EXPIRED"
"153",NA,"TAUNTON FORGE LIQUORS LLC","NJ_22_2916",NA,2023-03-31,40.0816156,-75.2990569,"1000 FAYETTE STREET, CONSHOHOCKEN, PA, 19428",2022-04-01,"NJ","EXPIRED"
"154",NA,"WALGREENS #16260","NJ_22_3657",NA,2023-03-31,42.1581398,-87.8684016,"300 WILMOT ROADMAILSTOP 3301, DEERFIELD, IL, 60015",2022-04-01,"NJ","EXPIRED"
"155",NA,"GURUKIRPA ENTERPRISES  CORPORATION","NJ_22_4393",NA,2023-03-31,40.2630949,-74.90825,"102 WASHINGTON CROSSING RD, PENNINGTON, NJ, 08534",2022-04-01,"NJ","EXPIRED"
"156",NA,"TOP SHELF WINE & LIQUOR,  LLC","NJ_22_4457",NA,2024-03-31,40.8472529,-73.7020192,"18 ANGLER LANE, PORT WASHINGTON, NY, 11050",2022-04-01,"NJ","ACTIVE"
"157",NA,"NEW HOP SHING KITCHEN LLC","NJ_22_6063",NA,2023-03-31,40.7145952,-73.9922313,"C/O 2 ALLEN ST UNIT 4G, NEW YORK, NY, 10002",2022-04-01,"NJ","EXPIRED"
"158",NA,"GLOBAL NEWSSTAND","NJ_22_6694",NA,2023-03-31,40.7380799,-73.6968322,"214 WHITE AVE, NEW HYDE PARK, NY, 11040",2022-04-01,"NJ","EXPIRED"
"159",NA,"V N BROTHERS LLC","NJ_22_7341",NA,2023-03-31,40.1334339,-74.9568383,"309 PALTON ROAD, BENSALEM, PA, 19020",2022-04-01,"NJ","EXPIRED"
"160",NA,"JC & D BEST WINE & LIQUOR LLC","NJ_22_10",NA,2024-03-31,40.7718914,-73.6566469,"18 LYDIA COURT, ALBERTSON, NY, 11507",2023-04-01,"NJ","ACTIVE"
"161",NA,"M S LOBBY NEWS LLC","NJ_22_11",NA,2024-03-31,40.7741982,-73.6491456,"2 PLAINFIELD ROAD, ALBERTSON, NY, 11507",2023-04-01,"NJ","ACTIVE"
"162",NA,"FREEDOM NEWS","NJ_22_12",NA,2024-03-31,40.7741982,-73.6491456,"2 PLAINFIELD ROAD, ALBERTSON, NY, 11507",2023-04-01,"NJ","ACTIVE"
"163",NA,"CIRCLE K/GULF","NJ_22_35",NA,2024-03-31,40.7665686,-73.9211669,"SUBWAY 31-08 30TH AVE, ASTORIA, NY, 11102",2023-04-01,"NJ","ACTIVE"
"164",NA,"ROYAL FARMS STORES","NJ_22_109",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"165",NA,"ROYAL FARMS","NJ_22_110",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"166",NA,"ROYAL FARMS","NJ_22_111",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"167",NA,"ROYAL FARMS","NJ_22_112",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"168",NA,"ROYAL FARMS","NJ_22_113",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"169",NA,"ROYAL FARMS","NJ_22_114",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"170",NA,"ROYAL FARMS","NJ_22_115",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"171",NA,"ROYAL FARMS","NJ_22_116",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"172",NA,"ROYAL FARMS","NJ_22_117",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"173",NA,"ROYAL FARMS","NJ_22_118",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"174",NA,"ROYAL FARMS","NJ_22_119",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"175",NA,"ROYAL FARMS","NJ_22_120",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"176",NA,"ROYAL FARMS","NJ_22_121",NA,2024-03-31,39.3314262,-76.6324942,"3611 ROLAND AVE, BALTIMORE, MD, 21211",2023-04-01,"NJ","ACTIVE"
"177",NA,"WADING PINES CAMPING RESORT","NJ_22_182",NA,2024-03-31,40.8423507,-124.0636715,"PO BOX 830, BAYSIDE, CA, 95524",2023-04-01,"NJ","ACTIVE"
"178",NA,"H M LIQUOR","NJ_22_245",NA,2024-03-31,40.1049074,-74.9317235,"2026 DEERFIELD DR, BENSALEM, PA, 19020",2023-04-01,"NJ","ACTIVE"
"179",NA,"PUFF & STUFF LLC","NJ_22_246",NA,2024-03-31,40.1103049,-74.9458235,"3360 KNIGHTS ROAD, BENSALEM, PA, 19020",2023-04-01,"NJ","ACTIVE"
"180",NA,"YUVAN LLC","NJ_22_247",NA,2024-03-31,40.1103049,-74.9458235,"3360 KNIGHTS ROAD FRONT OFFICE, BENSALEM, PA, 19020",2023-04-01,"NJ","ACTIVE"
"181",NA,"WALMART #5012","NJ_22_248",NA,2024-03-31,36.3649821,-94.214582,"508 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"182",NA,"WAL-MART STORE #5047","NJ_22_249",NA,2024-03-31,36.3652654,-94.2176381,"702 S W 8TH DEPT 8916, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"183",NA,"WAL-MART STORE #3266","NJ_22_250",NA,2024-03-31,36.3652654,-94.2176381,"702 S W 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"184",NA,"WAL-MART STORE #3236","NJ_22_251",NA,2024-03-31,36.3652654,-94.2176381,"702 S W 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"185",NA,"WAL-MART STORE #3337","NJ_22_252",NA,2024-03-31,36.3652654,-94.2176381,"702 S W 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"186",NA,"WAL-MART STORE #3443","NJ_22_253",NA,2024-03-31,36.3652654,-94.2176381,"702 S W 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"187",NA,"WAL-MART 1921","NJ_22_254",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"188",NA,"WAL-MART 2041","NJ_22_255",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"189",NA,"WAL-MART 2090","NJ_22_256",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"190",NA,"WAL-MART 2195","NJ_22_257",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"191",NA,"WAL-MART 2604","NJ_22_258",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"192",NA,"WAL MART 3562","NJ_22_259",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"193",NA,"WAL-MART 2871","NJ_22_260",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"194",NA,"WAL-MART 5111","NJ_22_261",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"195",NA,"WAL-MART 5077","NJ_22_262",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"196",NA,"WAL-MART STORE #5178","NJ_22_263",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"197",NA,"WAL-MART STORE #5384","NJ_22_264",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"198",NA,"WAL-MART SUPERCENTER #5752","NJ_22_265",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"199",NA,"WALMART SUPERCENTER #5867","NJ_22_266",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"200",NA,"WALMART #3159","NJ_22_267",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"201",NA,"WAL-MART STORE #3598","NJ_22_268",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST DEPT 8013, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"202",NA,"WAL-MART 2109","NJ_22_269",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH ST TAX DEPT. MD8913, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"203",NA,"WAL-MART SUPERCENTER #4456","NJ_22_270",NA,2024-03-31,36.3652654,-94.2176381,"702 SW 8TH STREET, BENTONVILLE, AR, 72716",2023-04-01,"NJ","ACTIVE"
"204",NA,"THE NEW STAND B-13C","NJ_22_301",NA,2024-03-31,39.0272114,-77.1397979,"6905 ROCKLEDGE DRIVE TAX DEPARTMENT, BETHESDA, MD, 20817",2023-04-01,"NJ","ACTIVE"
"205",NA,"THE NEW STAND D19A","NJ_22_302",NA,2024-03-31,39.0272114,-77.1397979,"6905 ROCKLEDGE DRIVE TAX DEPARTMENT, BETHESDA, MD, 20817",2023-04-01,"NJ","ACTIVE"
"206",NA,"THE NEW STAND B12","NJ_22_303",NA,2024-03-31,39.0272114,-77.1397979,"6905 ROCKLEDGE DRIVE TAX DEPARTMENT, BETHESDA, MD, 20817",2023-04-01,"NJ","ACTIVE"
"207",NA,"ACME #292","NJ_22_378",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"208",NA,"ACME #294","NJ_22_379",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"209",NA,"ACME #295","NJ_22_380",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"210",NA,"ACME #776","NJ_22_381",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"211",NA,"ACME #780","NJ_22_382",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"212",NA,"ACME #1054","NJ_22_383",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"213",NA,"ACME #1058","NJ_22_384",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"214",NA,"ACME #1065","NJ_22_385",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"215",NA,"ACME #1077","NJ_22_386",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"216",NA,"ACME #1095","NJ_22_387",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"217",NA,"ACME #1096","NJ_22_388",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"218",NA,"ACME #1099","NJ_22_389",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"219",NA,"ACME #1744","NJ_22_390",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"220",NA,"ACME #1764","NJ_22_391",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"221",NA,"ACME #1777","NJ_22_392",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"222",NA,"ACME #1782","NJ_22_393",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"223",NA,"ACME #1787","NJ_22_394",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"224",NA,"ACME #1851","NJ_22_395",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"225",NA,"ACME #1856","NJ_22_396",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"226",NA,"ACME #1992","NJ_22_397",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"227",NA,"ACME #2649","NJ_22_398",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"228",NA,"ACME #2675","NJ_22_399",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"229",NA,"ACME #2820","NJ_22_400",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"230",NA,"ACME #2827","NJ_22_401",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"231",NA,"ACME #2847","NJ_22_402",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"232",NA,"ACME #1582","NJ_22_403",NA,2024-03-31,43.5994187,-116.1801712,"250 PARKCENTER BLVD, BOISE, ID, 83706",2023-04-01,"NJ","ACTIVE"
"233",NA,"ACME #852","NJ_22_404",NA,2024-03-31,43.43,-116,"P O BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"234",NA,"ACME #1910","NJ_22_405",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"235",NA,"ACME #1945","NJ_22_406",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"236",NA,"ACME #2925","NJ_22_407",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"237",NA,"ACME #4926","NJ_22_408",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"238",NA,"ACME #949","NJ_22_409",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"239",NA,"ACME #2995","NJ_22_410",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"240",NA,"ACME #4932","NJ_22_411",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"241",NA,"ACME #3997","NJ_22_412",NA,2024-03-31,43.43,-116,"PO BOX 20, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"242",NA,"ACME #2956","NJ_22_413",NA,2024-03-31,43.43,-116,"PO BOX 20 DEPT 70428, BOISE, ID, 83726",2023-04-01,"NJ","ACTIVE"
"243",NA,"IN TOWN LIQUORS","NJ_22_535",NA,2024-03-31,40.1185055,-74.8456549,"1100 GREEN LANE, BRISTOL, PA, 19007",2023-04-01,"NJ","ACTIVE"
"244",NA,"OZ TOBACCO&VAPE4 CORPORATION","NJ_22_536",NA,2024-03-31,40.8454266,-73.8634494,"1739B WALLACE, BRONX, NY, 10462",2023-04-01,"NJ","ACTIVE"
"245",NA,"ASA GAS","NJ_22_537",NA,2024-03-31,40.8471847,-73.863254,"1845 BARNES AVE, BRONX, NY, 10462",2023-04-01,"NJ","ACTIVE"
"246",NA,"ROYAL SMOKE SHOP LLC","NJ_22_538",NA,2024-03-31,40.8475651,-73.8319587,"3011 WESTCHESTER AVE, BRONX, NY, 10461",2023-04-01,"NJ","ACTIVE"
"247",NA,"GREAT WOK RESTAURANT 5 INC","NJ_22_541",NA,2024-03-31,40.6386261,-74.0060155,"5403 8TH AVE FL 2, BROOKLYN, NY, 11220",2023-04-01,"NJ","ACTIVE"
"248",NA,"PEKING HOUSE 168 INC","NJ_22_542",NA,2024-03-31,40.6386261,-74.0060155,"5403 8TH AVE FL 2, BROOKLYN, NY, 11220",2023-04-01,"NJ","ACTIVE"
"249",NA,"CALIE SMOKE SHOP LLC","NJ_22_543",NA,2024-03-31,40.6758517,-73.8621907,"605 DREW ST, BROOKLYN, NY, 11208",2023-04-01,"NJ","ACTIVE"
"250",NA,"OG SMOKE SHOP OF LIU LLC","NJ_22_544",NA,2024-03-31,40.6390167,-74.0050977,"818 53RD STREET 2FL, BROOKLYN, NY, 11220",2023-04-01,"NJ","ACTIVE"
"251",NA,"SMOKE MASTER TOBACCO INCORPORATED","NJ_22_545",NA,2024-03-31,40.6781784,-73.9441579,"PO BOX 90610, BROOKLYN, NY, 11209",2023-04-01,"NJ","ACTIVE"
"252",NA,"SMOKE MASTER TOBACCO II INCORPORATED","NJ_22_546",NA,2024-03-31,40.6781784,-73.9441579,"PO BOX 90610, BROOKLYN, NY, 11209",2023-04-01,"NJ","ACTIVE"
"253",NA,"CONVENIENT SHOP CORP.","NJ_22_547",NA,2024-03-31,40.6781784,-73.9441579,"PO BOX 90610, BROOKLYN, NY, 11209",2023-04-01,"NJ","ACTIVE"
"254",NA,"99 RANCH MARKET","NJ_22_563",NA,2024-03-31,33.8681007,-118.0174651,"6338 REGIO AVE, BUENA PARK, CA, 90620",2023-04-01,"NJ","ACTIVE"
"255",NA,"STOP AND SHOP #822","NJ_22_596",NA,2024-03-31,40.2250037,-77.1527077,"1149 HARRISBURG PIKE, CALISLE, PA, 17013",2023-04-01,"NJ","ACTIVE"
"256",NA,"STOP AND SHOP #843","NJ_22_597",NA,2024-03-31,40.2250037,-77.1527077,"1149 HARRISBURG PIKE, CALISLE, PA, 17013",2023-04-01,"NJ","ACTIVE"
"257",NA,"RITE AID #10488","NJ_22_708",NA,2024-03-31,40.24,-76.92,"PO BOX 839, CAMP HILL, PA, 17001",2023-04-01,"NJ","ACTIVE"
"258",NA,"STOP AND SHOP #853","NJ_22_724",NA,2024-03-31,40.2250037,-77.1527077,"1149 HARRISBURG PIKE, CARLISLE, PA, 17013",2023-04-01,"NJ","ACTIVE"
"259",NA,"STOP & SHOP #2813","NJ_22_725",NA,2024-03-31,40.2250037,-77.1527077,"1149 HARRISBURG PIKE, CARLISLE, PA, 17013",2023-04-01,"NJ","ACTIVE"
"260",NA,"#3183","NJ_22_805",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPAEKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"261",NA,"#1772","NJ_22_806",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"262",NA,"#1905","NJ_22_807",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"263",NA,"#2010","NJ_22_808",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"264",NA,"#2103","NJ_22_809",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"265",NA,"#22463","NJ_22_810",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"266",NA,"#2592","NJ_22_811",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"267",NA,"#2852","NJ_22_812",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"268",NA,"#890","NJ_22_813",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"269",NA,"#3136","NJ_22_814",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"270",NA,"#3729","NJ_22_815",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"271",NA,"#3898","NJ_22_816",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"272",NA,"#3966","NJ_22_817",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"273",NA,"#4287","NJ_22_818",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"274",NA,"#4267","NJ_22_819",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"275",NA,"#4314","NJ_22_820",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"276",NA,"#4503","NJ_22_821",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"277",NA,"#4573","NJ_22_822",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"278",NA,"#4492","NJ_22_823",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"279",NA,"#4975","NJ_22_824",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"280",NA,"#5112","NJ_22_825",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
"281",NA,"#5359","NJ_22_826",NA,2024-03-31,36.7681512,-76.2426119,"500 VOLVO PARKWAY, CHESAPEAKE, VA, 23320",2023-04-01,"NJ","ACTIVE"
